longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.07,37.08,21,5639,894.0,2670,871,6.0809,270000,NEAR OCEAN
-122.05,37.05,41,2422,502.0,915,366,4.1679,201300,NEAR OCEAN
-122.07,37.06,31,1634,370.0,939,332,3.8625,232300,NEAR OCEAN
-122.08,37.04,34,2800,577.0,1353,512,4.1161,220900,NEAR OCEAN
-122.08,37.03,36,4682,899.0,2143,832,4.5096,203700,NEAR OCEAN
-122.04,37.04,17,4977,994.0,1987,947,3.8854,312300,NEAR OCEAN
-122.03,37.03,21,4650,733.0,2014,704,5.6233,322000,NEAR OCEAN
-122.02,37.01,20,1005,138.0,345,129,10.0968,500001,NEAR OCEAN
-122.03,37.0,30,2077,342.0,816,328,5.2078,440500,NEAR OCEAN
-122.04,37.08,20,467,95.0,229,86,4.8,261500,NEAR OCEAN
-122.02,37.09,35,1818,368.0,682,254,4.8611,240000,NEAR OCEAN
-122.03,37.05,12,2010,422.0,784,407,3.9728,190900,NEAR OCEAN
-122.01,37.06,19,4113,767.0,2006,732,5.1121,308100,NEAR OCEAN
-122.0,37.08,17,4154,739.0,2149,693,5.5919,373400,NEAR OCEAN
-121.96,37.03,17,1343,203.0,511,185,4.625,386400,NEAR OCEAN
-121.96,37.06,16,1321,224.0,650,206,6.3258,390000,NEAR OCEAN
-121.99,37.05,19,2023,392.0,955,328,5.2486,353000,NEAR OCEAN
-122.0,37.06,20,2403,376.0,1149,369,6.0621,304400,NEAR OCEAN
-122.01,37.03,21,5904,956.0,2616,916,5.9039,355300,NEAR OCEAN
-121.97,37.01,21,2073,357.0,1044,351,4.5682,371600,NEAR OCEAN
-121.98,36.99,14,6787,1454.0,3416,1357,3.5943,262400,NEAR OCEAN
-121.97,37.0,25,990,166.0,522,185,4.8269,272900,NEAR OCEAN
-121.98,36.98,29,2681,632.0,1652,620,3.075,215800,NEAR OCEAN
-121.99,36.99,16,1592,369.0,1039,351,3.6364,207000,NEAR OCEAN
-121.99,36.98,25,2113,422.0,1365,439,4.6484,234600,NEAR OCEAN
-121.99,36.98,19,5613,1321.0,3018,1268,3.1914,215600,NEAR OCEAN
-121.98,36.97,21,3349,737.0,1952,718,3.7273,251900,NEAR OCEAN
-121.98,36.96,20,3495,818.0,2186,772,3.1167,258300,NEAR OCEAN
-121.99,36.97,15,3044,786.0,1306,693,2.1771,213200,NEAR OCEAN
-122.0,36.97,39,2702,646.0,1136,491,2.8941,256700,NEAR OCEAN
-121.99,36.96,42,1275,272.0,451,200,4.7321,422400,NEAR OCEAN
-121.99,36.96,16,875,201.0,300,157,2.625,377300,NEAR OCEAN
-121.96,36.88,37,2846,553.0,939,433,4.7468,294400,NEAR OCEAN
-121.97,36.97,24,3665,870.0,1954,833,2.8036,228500,NEAR OCEAN
-121.97,36.96,27,4001,999.0,1808,945,2.561,234600,NEAR OCEAN
-121.98,36.96,31,3209,723.0,1489,692,3.6619,245100,NEAR OCEAN
-121.96,36.98,16,4907,1117.0,2265,1048,2.6757,229200,NEAR OCEAN
-121.97,36.98,17,2813,497.0,1337,477,3.7083,252400,NEAR OCEAN
-121.97,36.97,15,2849,668.0,1546,582,2.7587,228600,NEAR OCEAN
-121.96,36.97,23,4324,1034.0,1844,875,3.0777,263800,NEAR OCEAN
-121.94,36.98,24,3010,562.0,1360,504,4.2006,290700,NEAR OCEAN
-121.94,36.98,21,3520,831.0,1486,753,3.0905,264300,NEAR OCEAN
-121.95,36.98,34,3745,958.0,1622,802,3.1546,261200,NEAR OCEAN
-121.94,36.97,31,1738,422.0,746,355,2.5172,330800,NEAR OCEAN
-121.93,36.99,19,6356,1100.0,2954,1070,4.7325,283500,NEAR OCEAN
-121.94,37.0,32,2210,426.0,1082,396,4.1587,315200,NEAR OCEAN
-121.96,37.0,20,3847,727.0,1725,737,3.3447,305200,NEAR OCEAN
-121.96,36.99,23,3209,748.0,1423,666,2.7375,238000,NEAR OCEAN
-121.94,36.99,11,4571,924.0,2004,847,4.2898,221700,NEAR OCEAN
-121.91,36.99,23,5675,964.0,2197,880,4.8693,322300,NEAR OCEAN
-121.91,36.98,16,1957,408.0,865,369,2.6875,233300,NEAR OCEAN
-121.88,36.98,21,4117,752.0,2001,763,4.8953,289500,NEAR OCEAN
-121.91,36.97,19,4920,1092.0,1807,922,3.5112,231900,NEAR OCEAN
-121.92,36.95,29,3457,699.0,1327,563,3.6597,252300,NEAR OCEAN
-121.88,36.96,18,4910,817.0,1971,773,5.8325,308800,NEAR OCEAN
-121.9,36.97,21,3707,751.0,1420,608,4.4485,295200,NEAR OCEAN
-121.88,36.96,18,6355,1100.0,2304,972,6.0281,321100,NEAR OCEAN
-121.9,36.93,22,7281,1233.0,1849,832,5.3276,335500,NEAR OCEAN
-121.87,36.95,7,3703,679.0,1375,608,4.9219,368400,NEAR OCEAN
-121.84,36.94,29,4921,967.0,2319,823,4.9517,307900,NEAR OCEAN
-121.89,36.89,18,2774,492.0,1283,353,5.368,352000,NEAR OCEAN
-121.91,36.85,22,2442,624.0,1301,290,3.1563,300000,NEAR OCEAN
-121.82,36.86,17,1573,272.0,142,55,2.1719,420000,NEAR OCEAN
-123.04,38.49,30,3977,930.0,1387,582,2.6161,132500,NEAR OCEAN
-123.02,38.46,52,2154,499.0,524,259,2.0556,120000,NEAR OCEAN
-123.01,38.48,37,1179,282.0,354,176,1.3712,118300,NEAR OCEAN
-123.0,38.51,33,1565,390.0,759,311,2.6726,153100,NEAR OCEAN
-123.49,38.7,9,5409,1019.0,594,327,3.3125,295400,NEAR OCEAN
-123.24,38.7,38,1460,311.0,569,176,2.7171,131300,NEAR OCEAN
-123.25,38.54,27,3658,764.0,1278,518,3.3536,157500,NEAR OCEAN
-123.08,38.38,28,3297,676.0,923,373,3.9167,232600,NEAR OCEAN
-123.07,38.46,31,855,217.0,280,139,2.3611,112500,NEAR OCEAN
-123.02,38.36,16,1496,298.0,778,284,3.8589,268800,NEAR OCEAN
-123.0,38.33,8,3223,637.0,851,418,5.6445,364800,NEAR OCEAN
-119.31,34.41,22,2612,494.0,1361,439,4.1319,245000,NEAR OCEAN
-119.31,34.38,23,282,69.0,130,57,2.4375,225000,NEAR OCEAN
-119.29,34.37,41,1408,311.0,793,264,2.5441,161200,NEAR OCEAN
-119.34,34.39,27,669,131.0,314,106,2.4659,231300,NEAR OCEAN
-119.31,34.44,5,403,48.0,208,54,12.632,500001,NEAR OCEAN
-119.29,34.44,34,4314,878.0,2361,831,3.2279,243100,NEAR OCEAN
-119.28,34.42,23,4763,828.0,2198,771,4.8105,313000,NEAR OCEAN
-119.3,34.42,18,5591,1042.0,2860,1026,3.5822,219900,NEAR OCEAN
-119.29,34.4,22,3891,657.0,1727,581,4.2656,241400,NEAR OCEAN
-119.3,34.39,35,3079,579.0,1807,589,4.69,199300,NEAR OCEAN
-119.17,34.29,28,731,155.0,285,162,3.2917,225000,NEAR OCEAN
-119.17,34.29,18,3932,724.0,1896,680,5.2953,279400,NEAR OCEAN
-119.17,34.31,21,259,38.0,142,45,5.2681,500001,NEAR OCEAN
-119.15,34.3,21,2475,502.0,1269,505,2.98,259200,NEAR OCEAN
-119.19,34.28,28,3231,524.0,1665,540,4.8583,224200,NEAR OCEAN
-119.18,34.28,17,4526,717.0,2088,655,5.6885,268200,NEAR OCEAN
-119.19,34.3,25,2197,320.0,934,330,6.311,283200,NEAR OCEAN
-119.22,34.34,29,3128,672.0,1815,648,2.9821,175700,NEAR OCEAN
-119.39,34.32,19,3238,629.0,1195,443,4.8472,500001,NEAR OCEAN
-119.32,34.35,16,52,16.0,51,15,2.475,225000,NEAR OCEAN
-119.16,34.28,30,413,98.0,400,112,4.0,219200,NEAR OCEAN
-119.16,34.28,11,5330,1056.0,2801,1028,4.763,232700,NEAR OCEAN
-119.16,34.27,24,1824,331.0,1049,320,5.9181,221100,NEAR OCEAN
-119.14,34.28,31,790,241.0,1095,222,2.25,75000,NEAR OCEAN
-119.18,34.27,6,2307,386.0,910,364,5.215,279500,NEAR OCEAN
-119.17,34.27,24,4165,646.0,2194,658,6.0661,234800,NEAR OCEAN
-119.17,34.27,18,8010,1539.0,3982,1483,4.0905,236500,NEAR OCEAN
-119.17,34.26,10,3654,541.0,1638,551,6.1885,267300,NEAR OCEAN
-119.22,34.27,11,4695,955.0,2065,982,3.2158,223600,NEAR OCEAN
-119.21,34.26,31,224,88.0,326,88,2.375,55000,NEAR OCEAN
-119.21,34.26,10,3150,781.0,1582,653,4.2448,157300,NEAR OCEAN
-119.22,34.26,16,2596,625.0,1403,562,3.4018,145200,NEAR OCEAN
-119.2,34.27,8,4942,1173.0,3012,1033,3.445,203400,NEAR OCEAN
-119.21,34.26,23,2887,540.0,1508,518,3.3452,217600,NEAR OCEAN
-119.2,34.26,13,3009,588.0,1439,607,4.1845,199500,NEAR OCEAN
-119.19,34.26,16,5018,853.0,2524,830,5.1752,218000,NEAR OCEAN
-119.18,34.26,22,2334,359.0,1298,363,5.5275,228900,NEAR OCEAN
-119.19,34.25,12,232,37.0,79,35,4.1667,214600,NEAR OCEAN
-119.21,34.26,26,2406,411.0,1313,391,4.9079,234100,NEAR OCEAN
-119.2,34.26,25,2203,367.0,1194,377,5.4087,223200,NEAR OCEAN
-119.2,34.25,18,3208,643.0,1973,614,3.8162,235000,NEAR OCEAN
-119.2,34.25,25,195,59.0,140,43,3.8889,187500,NEAR OCEAN
-119.2,34.28,22,2362,601.0,1127,499,3.4006,219400,NEAR OCEAN
-119.22,34.27,30,1937,295.0,695,313,5.0679,234300,NEAR OCEAN
-119.23,34.27,22,3536,615.0,1650,612,4.2381,229300,NEAR OCEAN
-119.21,34.31,22,7548,1038.0,2855,1008,6.729,409300,NEAR OCEAN
-119.21,34.28,27,2219,312.0,937,315,5.7601,281100,NEAR OCEAN
-119.23,34.3,18,1713,244.0,690,239,6.9483,404300,NEAR OCEAN
-119.23,34.28,24,4260,691.0,1581,607,5.5048,303600,NEAR OCEAN
-119.22,34.28,24,2212,332.0,899,331,5.533,299700,NEAR OCEAN
-119.22,34.28,33,2467,377.0,1052,363,4.7333,257500,NEAR OCEAN
-119.25,34.28,36,1530,341.0,703,317,3.5819,231900,NEAR OCEAN
-119.26,34.28,41,2822,564.0,1288,541,3.0799,254100,NEAR OCEAN
-119.25,34.3,34,1189,220.0,445,203,4.8824,396400,NEAR OCEAN
-119.25,34.28,36,2232,373.0,951,368,5.2261,303200,NEAR OCEAN
-119.24,34.28,41,1280,240.0,608,252,4.4038,229100,NEAR OCEAN
-119.26,34.28,41,1835,311.0,683,308,4.8977,358200,NEAR OCEAN
-119.27,34.28,52,2239,420.0,941,397,4.125,349000,NEAR OCEAN
-119.27,34.29,32,2274,406.0,982,393,5.3254,385200,NEAR OCEAN
-119.29,34.29,33,3854,982.0,1835,894,3.5294,323900,NEAR OCEAN
-119.29,34.3,24,7637,1705.0,4647,1623,3.5385,186800,NEAR OCEAN
-119.3,34.29,41,1445,410.0,1052,388,2.6333,170800,NEAR OCEAN
-119.3,34.29,50,3128,825.0,2535,783,2.3669,165300,NEAR OCEAN
-119.3,34.29,26,3665,932.0,2775,870,1.9286,160500,NEAR OCEAN
-119.29,34.31,25,1092,190.0,702,215,3.9063,192700,NEAR OCEAN
-119.29,34.28,38,2387,748.0,1537,741,2.3147,192500,NEAR OCEAN
-119.3,34.27,17,1527,503.0,688,423,1.6007,187500,NEAR OCEAN
-119.29,34.26,32,3295,764.0,1344,600,3.6007,395500,NEAR OCEAN
-119.27,34.26,23,3578,753.0,1455,649,4.1898,359100,NEAR OCEAN
-119.29,34.23,22,2486,608.0,709,523,2.9018,275000,NEAR OCEAN
-119.29,34.24,27,4742,775.0,1682,696,6.194,500001,NEAR OCEAN
-119.27,34.27,44,1312,279.0,668,278,4.09,203800,NEAR OCEAN
-119.27,34.28,50,1710,412.0,915,380,3.1757,206300,NEAR OCEAN
-119.27,34.27,52,459,112.0,276,107,2.375,198400,NEAR OCEAN
-119.27,34.27,52,1577,343.0,836,335,3.5893,206600,NEAR OCEAN
-119.28,34.27,43,403,77.0,156,85,4.6667,384600,NEAR OCEAN
-119.28,34.27,44,706,176.0,399,149,3.0089,166700,NEAR OCEAN
-119.25,34.27,46,679,159.0,382,143,3.5,221200,NEAR OCEAN
-119.24,34.27,32,4071,888.0,1900,874,3.2792,220500,NEAR OCEAN
-119.23,34.27,29,3298,804.0,1509,711,3.8125,244500,NEAR OCEAN
-119.25,34.26,30,2948,827.0,1635,750,2.67,214900,NEAR OCEAN
-119.25,34.27,35,2532,407.0,1338,422,4.7727,219000,NEAR OCEAN
-119.26,34.27,36,1972,382.0,1029,411,3.7337,209000,NEAR OCEAN
-119.26,34.27,40,2528,572.0,1318,549,3.6413,212700,NEAR OCEAN
-119.26,34.27,42,918,204.0,394,204,4.0069,214300,NEAR OCEAN
-119.23,34.25,28,26,3.0,29,9,8.0,275000,NEAR OCEAN
-119.25,34.21,12,15201,2418.0,7132,2251,5.6756,301800,NEAR OCEAN
-119.18,34.24,17,629,221.0,514,186,3.2847,112500,NEAR OCEAN
-119.18,34.23,16,4609,1220.0,2147,1007,3.375,218800,NEAR OCEAN
-119.19,34.22,26,3175,736.0,2460,775,3.125,219900,NEAR OCEAN
-119.19,34.23,17,3889,748.0,2415,739,4.5,234300,NEAR OCEAN
-119.18,34.22,15,4615,1008.0,2549,973,3.9063,198700,NEAR OCEAN
-119.17,34.22,29,4188,816.0,2783,790,4.1949,197100,NEAR OCEAN
-119.17,34.21,33,1039,256.0,1432,272,3.1103,143500,NEAR OCEAN
-119.16,34.2,35,2183,636.0,3504,623,1.9704,160300,NEAR OCEAN
-119.17,34.2,36,2028,523.0,2751,496,3.015,149300,NEAR OCEAN
-119.17,34.2,40,1083,319.0,1843,349,2.3077,106900,NEAR OCEAN
-119.18,34.21,30,1096,231.0,741,229,3.8625,234700,NEAR OCEAN
-119.18,34.21,29,4039,680.0,1677,644,4.3897,257600,NEAR OCEAN
-119.19,34.21,28,4194,811.0,2556,856,4.2227,235400,NEAR OCEAN
-119.19,34.21,27,1887,487.0,1339,428,2.9185,224500,NEAR OCEAN
-119.19,34.2,36,1293,312.0,1128,335,2.1542,253900,NEAR OCEAN
-119.19,34.21,34,3413,693.0,2223,651,3.8239,208200,NEAR OCEAN
-119.18,34.21,46,2062,484.0,1522,469,3.087,213900,NEAR OCEAN
-119.19,34.2,18,3620,,3171,779,3.3409,220500,NEAR OCEAN
-119.18,34.19,19,2393,,1938,762,1.6953,167400,NEAR OCEAN
-119.18,34.2,21,494,127.0,489,106,2.6964,170800,NEAR OCEAN
-119.18,34.19,5,384,131.0,410,149,1.5625,87500,NEAR OCEAN
-119.27,34.17,15,11403,2131.0,3327,1585,4.3693,423300,NEAR OCEAN
-119.23,34.19,16,5297,810.0,1489,667,6.4522,500001,NEAR OCEAN
-119.23,34.17,18,6171,1490.0,2164,1210,3.6875,500001,NEAR OCEAN
-119.23,34.15,18,6213,1188.0,2679,1000,3.748,380400,NEAR OCEAN
-119.21,34.19,15,3797,692.0,2216,675,4.7443,229500,NEAR OCEAN
-119.21,34.19,15,5614,989.0,2754,994,5.035,242900,NEAR OCEAN
-119.22,34.18,17,3332,762.0,1797,673,4.4292,231200,NEAR OCEAN
-119.2,34.19,19,9503,1769.0,6370,1718,5.0016,218500,NEAR OCEAN
-119.2,34.18,27,1035,229.0,782,222,4.2212,185400,NEAR OCEAN
-119.19,34.19,35,2599,552.0,2726,543,3.2212,180500,NEAR OCEAN
-119.19,34.18,32,3366,677.0,2857,669,4.6186,181100,NEAR OCEAN
-119.18,34.19,36,4519,1081.0,4818,1061,2.8561,179100,NEAR OCEAN
-119.18,34.18,31,2636,638.0,2695,614,3.2196,175800,NEAR OCEAN
-119.17,34.18,38,3221,783.0,2792,736,2.9118,172400,NEAR OCEAN
-119.17,34.17,34,2749,539.0,2330,559,4.2137,185600,NEAR OCEAN
-119.17,34.17,32,1567,304.0,1482,308,3.5867,182100,NEAR OCEAN
-119.17,34.17,42,1411,300.0,1295,339,2.6667,164900,NEAR OCEAN
-119.17,34.17,25,1596,321.0,1378,308,4.0074,188000,NEAR OCEAN
-119.17,34.17,21,2361,464.0,1146,396,3.6597,195100,NEAR OCEAN
-119.19,34.17,31,1872,434.0,1511,405,3.2314,186800,NEAR OCEAN
-119.19,34.17,35,4276,767.0,3295,708,4.2583,187300,NEAR OCEAN
-119.18,34.17,32,2388,467.0,1746,483,3.9331,187600,NEAR OCEAN
-119.18,34.16,30,2053,368.0,1496,391,3.6546,186200,NEAR OCEAN
-119.19,34.17,27,2183,364.0,1458,388,4.4567,191100,NEAR OCEAN
-119.19,34.16,34,2610,466.0,1543,433,3.9722,189000,NEAR OCEAN
-119.19,34.16,35,2733,510.0,1814,511,4.4187,183400,NEAR OCEAN
-119.22,34.15,32,3152,596.0,3490,526,2.725,450000,NEAR OCEAN
-119.2,34.18,22,6465,1397.0,2694,1370,2.9832,165600,NEAR OCEAN
-119.21,34.18,13,6103,1319.0,2986,1212,3.9718,215200,NEAR OCEAN
-119.19,34.15,31,4175,1004.0,3310,954,3.1989,185400,NEAR OCEAN
-119.2,34.15,27,2076,681.0,1904,647,1.4773,160800,NEAR OCEAN
-119.21,34.12,15,5778,1285.0,1722,829,4.3427,305800,NEAR OCEAN
-119.18,34.16,12,460,101.0,405,103,5.2783,167400,NEAR OCEAN
-119.18,34.16,27,1832,415.0,1480,414,3.9643,186000,NEAR OCEAN
-119.18,34.15,22,4769,1366.0,5534,1318,2.4167,192000,NEAR OCEAN
-119.17,34.16,17,5276,1020.0,4066,984,4.5828,205400,NEAR OCEAN
-119.17,34.15,18,2509,688.0,3129,677,2.6098,146100,NEAR OCEAN
-119.13,34.19,16,6389,1330.0,6242,1340,4.0222,206800,NEAR OCEAN
-119.15,34.17,22,1612,334.0,1431,335,4.8125,194400,NEAR OCEAN
-119.14,34.17,16,1593,353.0,836,357,2.726,67500,NEAR OCEAN
-119.11,34.17,37,470,105.0,522,83,2.0368,243800,NEAR OCEAN
-119.17,34.19,28,1444,508.0,2145,437,1.6964,175000,NEAR OCEAN
-119.14,34.15,25,2202,390.0,1415,412,4.43,207700,NEAR OCEAN
-119.16,34.15,23,3204,644.0,2295,614,3.9485,196600,NEAR OCEAN
-119.16,34.12,17,224,70.0,147,71,3.6167,280000,NEAR OCEAN
-119.16,34.17,17,7982,1603.0,6437,1596,4.1279,223900,NEAR OCEAN
-119.15,34.17,23,2239,537.0,784,497,1.6038,194300,NEAR OCEAN
-119.15,34.2,25,3445,898.0,5558,894,3.0972,169300,NEAR OCEAN
-119.17,34.25,15,1329,282.0,1001,284,3.65,189300,NEAR OCEAN
-119.15,34.25,36,3511,664.0,2965,695,4.0878,186800,NEAR OCEAN
-119.16,34.23,26,5444,1293.0,3700,1158,2.7556,213200,NEAR OCEAN
-119.14,34.23,8,243,75.0,102,80,2.5714,500001,NEAR OCEAN
-119.12,34.23,35,2028,554.0,2252,521,2.4643,182000,NEAR OCEAN
-119.12,34.25,31,737,146.0,1436,168,3.5625,194100,NEAR OCEAN
-119.05,34.19,39,143,36.0,113,33,2.8942,275000,NEAR OCEAN
-119.08,34.17,32,166,22.0,63,29,7.3004,125000,NEAR OCEAN
-119.09,34.22,8,40,10.0,309,16,4.0208,52500,NEAR OCEAN
-119.05,34.13,12,57,22.0,69,15,5.0066,275000,NEAR OCEAN
-118.82,34.15,9,655,110.0,222,109,7.8528,337500,NEAR OCEAN
-118.83,34.15,16,3380,731.0,1227,641,4.2857,233200,NEAR OCEAN
-118.83,34.14,16,1316,194.0,450,173,10.1597,500001,NEAR OCEAN
-118.83,34.14,16,1956,312.0,671,319,6.4001,321800,NEAR OCEAN
-119.0,34.08,17,1822,438.0,578,291,5.4346,428600,NEAR OCEAN
-118.75,34.18,4,16704,2704.0,6187,2207,6.6122,357600,NEAR OCEAN
-118.75,34.17,18,6217,858.0,2703,834,6.8075,325900,NEAR OCEAN
